time,text,mode,size,color,user,dmid,likes
2160.144,刘备是远古鱼龙,1,25,16777215,fc08c040,1297046811525085440,0
361.432,天公将军来啦,1,25,16777215,4be4ff7c,1297045650030108672,0
1480.514,顺口溜这么多，考研三人组上线,1,25,16777215,bd8c3b65,1297023758942548992,0
1179.33,四个字： 审时度势,1,25,16777215,46a49467,1297015466141021696,0
1468.921,就你们两个好忽悠,1,25,16777215,dbbc77c3,1297013683477601280,0
1040.621,打雷了，刘备筷子吓掉了,1,25,16777215,bd8c3b65,1297013215838156544,0
1425.204,若蒙不弃，某愿相随,1,25,16777215,f5951833,1297012938955401472,0
2508.795,卖官鬻爵,1,25,16777215,9573c7b2,1297011773165498880,0
1396.731,燕赵多慷慨悲歌之士,1,25,16777215,c35f0110,1297008536487740672,0
2580.071,“站起来，不许跪！”,5,25,16646914,b8ae8814,1296988822596406784,0
2413.543,刘备，张弟弟，你可千万不能杀了邮差啊,1,25,16777215,2500f3b,1296988729390795008,0
2405.181,遛马记得顺便杀了邮差,1,25,16777215,2500f3b,1296988466676080128,0
838.523,哈哈哈哈哈笑死我了,1,25,16777215,fdd22b95,1296982580708781312,0
540.391,狗肉,1,25,16777215,2500f3b,1296979819933895936,0
798.311,上好的玉米，买些吧,5,25,15138834,f42cbab3,1296965832366155776,0
1103.12,俺也一样,1,25,16777215,149e907f,1296956041442957312,0
2426.978,喝点酒就出事 哈哈,1,25,16777215,c767be6a,1296948999223587840,0
2385.281,太可爱了 哈哈,1,25,16777215,c767be6a,1296948649712284416,0
1277.097,俺也一样！,1,25,16777215,c767be6a,1296939354001878016,0
1901.708,东汉的选官制度，有才无名也是白搭，被曹老板狠狠批判了,5,25,52480,aecf3162,1296939101538288896,0
1582.408,天唱星 刘欢,5,25,52480,aecf3162,1296935663475627776,0
1112.723,天杀星张飞,5,25,52480,aecf3162,1296931644804182784,0
483.312,老爷！！！,5,25,52480,aecf3162,1296925662493411328,0
1148.399,俺也一样,1,25,16777215,cb8fcac3,1296919072344608768,0
1921.272,贫道张角  请大汉赴死,1,25,16777215,80923950,1296912822001047808,0
1510.063,张飞：我怎么听不懂,1,25,16777215,80923950,1296909372806884608,0
1425.658,二爷：钱没有  我帮你砍两个人吧,1,25,16777215,80923950,1296908665001199360,0
1384.171,我 刘备  打钱,1,25,16777215,80923950,1296908316798560256,0
1254.722,我有一个朋友系列,1,25,16777215,80923950,1296895426032955392,0
763.93,农贸市场的三兄弟睥睨天下，哈哈哈哈,1,25,16777215,6bc517eb,1296865816385491968,0
2004.132,飞飞撒娇哈哈哈哈哈,1,25,16777215,8e428a24,1296825782701665024,0
1031.105,俺也一样,1,25,16777215,a777ae1e,1296691677699955200,0
2038.444,还没说完,5,25,15138834,8585f507,1296681038411741184,0
2045.741,我说什么就是什么是吧,1,25,16777215,e86dfde2,1296672711988378880,0
1519.484,哈哈哈哈啊哈哈哈,1,25,16777215,46255078,1296651084437426432,0
1652.327,麦城而来,1,25,16777215,51c82dc,1296646885192661504,0
1652.327,落泪,1,25,16777215,51c82dc,1296646752753103104,0
1746.519,糜竺糜芳,1,25,16777215,61a615fc,1296643118514698496,0
1664.479,史诗装备加三,1,25,16777215,61a615fc,1296642366869956352,0
1524.359,俺也一样,1,25,16777215,61a615fc,1296641093613839872,0
2417.019,哈哈哈哈哈哈,1,25,16777215,69d3d691,1296630375732631808,0
1272.102,忽悠，接着忽悠,1,25,16777215,b7b44463,1296627632053452800,0
1544.132,三哥，二弟，大弟,1,25,16777215,23e0cec5,1296616477570580992,0
1736.638,看各位的弹幕，我又想捡起大话西游玩了。。。。。,1,25,16777215,1e461ac5,1296615928687477248,0
1395.854,需一千万,1,25,16777215,23e0cec5,1296614914655727360,0
1541.078,大弟,1,25,16777215,9cf2ccdf,1296609172804484352,0
1574.075,触发肠镜，桃园三结义,1,25,16777215,455c3817,1296602336566791680,0
1343.041,我也二十八啊怎么没你这么老,1,25,16777215,23e0cec5,1296600793037803264,0
1176.919,所以赶紧受制于我,1,25,16777215,23e0cec5,1296598769378412800,0
1147.279,等CD,1,25,16777215,23e0cec5,1296598520983283456,0
1380.797,俺颇有家资！,1,25,16777215,6746ad4d,1296598348027194112,0
1899.793,就算董卓收了，他们仨也不会跟他长久的,1,25,16777215,a938390f,1296583621523707904,0
945.261,皇叔一生一次的发挥,1,25,16777215,23e0cec5,1296582935998584832,0
916.111,关羽能举石磨，与张飞打平，刘备扯架成功，所以刘备能举两个磨,1,25,16777215,23e0cec5,1296582498196945408,0
823.72,6,1,25,16777215,23e0cec5,1296580949928117248,0
1538.201,大弟,1,25,16777215,a938390f,1296580588941378048,0
1484.919,俺也一样,1,25,16777215,a938390f,1296579639745031936,0
1683.623,一个小小的铁匠铺 居然能同时出三把神器,1,25,16777215,7b926875,1296579428872541440,0
726.253,难怪都要拜关二爷,5,25,16776960,5cae5f47,1296578301678342400,0
1135.586,BOSS直聘,1,25,16777215,7b926875,1296574131005229312,0
774.37,也许刘备只是因为害羞,1,25,16777215,23e0cec5,1296570225898177792,0
737.873,我靠怪不得被刘备看上,1,25,16777215,23e0cec5,1296569919940632320,0
699.033,名字都不提，名望加不成,1,25,16777215,23e0cec5,1296569593900634624,0
643.191,他竟然还要举起来,1,25,16777215,23e0cec5,1296568225676855296,0
523.629,张飞大怒，一拳打死刘备，剧终,1,25,16777215,23e0cec5,1296566779313071616,0
495.957,俺颇有家私！,1,25,16777215,23e0cec5,1296566546965406208,0
463.135,你的角色已经生成,1,25,16777215,23e0cec5,1296566184132952320,0
445.433,对对对·,1,25,16777215,23e0cec5,1296566035788562944,0
395.251,雷公助我！,1,25,16777215,23e0cec5,1296565614990888448,0
322.392,小老弟,1,25,16777215,23e0cec5,1296564835756431360,0
314.856,肥佬,1,25,16777215,23e0cec5,1296564772799687424,0
2003.914,大哥你说句话呀,1,25,15138834,c3e28638,1296548921576960512,0
2236.236,县令请县尉，也是很给面子了吧,1,25,16777215,ae0a9e4,1296548403958062080,0
2496.477,吊民伐罪,1,25,16777215,61ecb7a4,1296547673461017344,0
1850.535,黄巾军也挺可怜的,1,25,16777215,ae0a9e4,1296544088195551744,0
1767.344,曹老板来了,1,25,16777215,ae0a9e4,1296543192459676416,0
1070.09,省流：开始洗脑,1,25,16777215,f6bf79a7,1296542548558618368,0
941.848,臂力满分,1,25,16777215,f6bf79a7,1296541107865777664,0
1502.163,俺也一样,1,25,16777215,ae0a9e4,1296540544990062080,0
1411.206,落叶无归根 单丝不成线,1,25,16777215,ae0a9e4,1296539769656031232,0
947.639,发动技能以德服人,1,25,16777215,2e258fa8,1296537982169511936,0
940.94,污力惊人,1,25,16777215,c86db7b1,1296535616430980864,0
1220.729,皇叔野心和心机很重的,1,25,16777215,758daf5e,1296524857420788480,0
818.268,绿豆:6,1,25,16777215,67cffee3,1296522751871758848,0
1538.765,三哥 大弟,1,25,16777215,71ae61f4,1296522082871721984,0
1392.658,按说张飞才是老板,1,25,16777215,71ae61f4,1296520993485339904,0
1338.373,像48的,1,25,16777215,71ae61f4,1296519204195090688,0
48.207,代号鸢来的,1,25,16777215,758daf5e,1296515620069922048,0
42.193,我我我因为带毫无波澜来的？？？,1,25,16777215,758daf5e,1296515523055678208,0
2562.393,卖官鬻爵,1,25,16777215,1e5f7b4f,1296513012446240512,0
2549.426,do you,1,25,16777215,1e5f7b4f,1296512903587195648,0
1350.539,亮亮：主公，你再坚持20年，我在努力的长大了。,1,25,16777215,d079f2f5,1296506640358557952,0
259.632,这孩子牛壁,1,25,16777215,71ae61f4,1296503833765408256,0
1059.878,这应该是张飞唯一一次坐主位了吧,1,25,16777215,80cc30e1,1296501210437837568,0
914.47,刘备：这俩人，一个卖猪肉，一个卖绿豆，加上我开个饭店正好,1,25,16777215,80cc30e1,1296499807468436992,0
800.978,你不买豆子，只笑作甚，卖笑么？,1,25,16777215,80cc30e1,1296498525026405376,0
700.199,好像删了一个镜头，电视播放版的有个侏儒闻肉的镜头,1,25,16777215,80cc30e1,1296497789806622208,0
654.289,前倨后恭，思之令人发笑,1,25,16777215,80cc30e1,1296496386451200512,0
840.968,你TM是不是找茬。,1,25,16777215,d5f50a57,1296493429928436992,0
312.956,望之不似人君,1,25,16777215,80cc30e1,1296493382297790464,0
1349.887,俺也一样,1,25,16777215,e0767c46,1296484294466115840,0
1485.318,刘备出汉室宗亲这个品牌授权,1,25,16777215,14d7848a,1296479420197986304,0
1533.521,大弟,1,25,16777215,3d31bd58,1296478758018361344,0
367.327,尼采：苍天已死？有道理。,5,25,9033215,b8ae8814,1296455130136273664,0
1403.835,空手套白狼最高境界,1,25,16777215,876bae6d,1296444851482609408,0
1496.055,俺也一样！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,1,25,16777215,6b2c1ea4,1296437485647475712,0
487.675,这些演员们神韵都好绝啊,1,25,16777215,36de7528,1296435408603063040,0
267.295,有人吗,1,25,16777215,5fa516b0,1296432678840958976,0
1089.554,俺也一样,1,25,16777215,b3aa2c1c,1296429565845287680,0
1067.18,俺也是,1,25,16777215,b3aa2c1c,1296429362312396288,0
1381.097,刘备这里说话太有水平了,1,25,16777215,a2d45feb,1296415046313917440,0
2385.216,好可爱好可爱好可爱,1,25,16777215,fba27c9e,1296413975063779840,0
1135.508,不过刘备指了条明路,1,25,16777215,a2d45feb,1296412895499985152,0
2328.315,发动群众,1,25,16777215,c2e6c6e0,1296409441951988224,0
1764.664,丞相我要做你的狗啊啊啊啊啊,1,25,16777215,fba27c9e,1296408613912404480,0
542.356,猪蹄没人买,1,25,16777215,a2d45feb,1296407743124771328,0
595.678,小二好像雌小鬼,1,25,16777215,5190fb0a,1296398646451299072,0
1522.021,哈哈哈哈哈哈哈哈哈哈嗝,1,25,16777215,17b72b9a,1296387593570701056,0
1491.257,关羽：哥是读春秋的,1,25,16777215,8e86cf8a,1296384404758831872,0
750.636,要被弹幕笑死了,1,25,15138834,3e9cf2c3,1296368570816598528,0
1745.3,张飞飞太有钱了！,1,25,16777215,8e428a24,1296323060588465664,0
1464.559,空手套白狼,1,25,16777215,8e428a24,1296320590999038208,0
1028.244,文化飞,1,25,16777215,8e428a24,1296316823079482624,0
840.014,哈哈哈哈哈哈哈哈,1,25,16777215,8e428a24,1296315189624377856,0
1334.971,小女子年芳二八，正青春被师傅削去了头发,1,25,16777215,ff0859c,1296313907283299584,0
1698.205,装备+1,1,25,16777215,cff281f3,1296312315192725504,0
1560.894,不干，你年龄大,1,25,16777215,cff281f3,1296311163394956800,0
1539.535,俺也一样三连,1,25,16777215,cff281f3,1296310984004520960,0
1518.377,俺也一样,1,25,16777215,cff281f3,1296310806467927552,0
1412.421,我有豆芽,1,25,16777215,cff281f3,1296309917292075776,0
1354.526,就是我啊,1,25,16777215,cff281f3,1296309431927487488,0
158.871,天呐关羽太帅了吧！,1,25,16777215,8e428a24,1296309367410363904,0
1329.162,从此结为好基友,1,25,16777215,cff281f3,1296309219292758016,0
1196.703,1040工程，一起做一做？,1,25,16777215,cff281f3,1296308107785379328,0
1015.16,绿豆呢？,1,25,16777215,cff281f3,1296306585320457728,0
1001.569,有房有车,1,25,16777215,cff281f3,1296306471227074560,0
920.436,脸憋得通红,1,25,16777215,cff281f3,1296305790541591040,0
813.499,磨豆腐,1,25,16777215,cff281f3,1296304893312965120,0
1419.062,这俩人也不查查他身份证,1,25,16777215,b9994bd6,1296304785477258752,0
764.272,这眼神：惺惺相惜，情不自禁,1,25,16777215,cff281f3,1296304480492521216,0
725.279,和尚摸得，我摸不得,1,25,16777215,cff281f3,1296304153437551872,0
1318.345,洛阳车神是吧（dog）,1,25,16777215,c015b870,1296303111102619392,0
564.315,来两斤脆骨，不要一点肉在上面,1,25,16777215,cff281f3,1296302803635106304,0
513.018,俺老张是吃肉滴,1,25,16777215,cff281f3,1296302372829860352,0
261.861,当年在19寸黑白电视上看的,1,25,16777215,b9994bd6,1296295076712243200,0
124.491,十万,1,25,16777215,8d9a0c3b,1296290908748641792,0
112.11,丞相何故发笑,1,25,38979,8d9a0c3b,1296290687272281600,0
1171.204,顶部弹幕不要发了，一般都是会屏蔽顶部的,1,25,16777215,8716247e,1296287925499568384,0
1324.863,俺还安郭富城嘞,1,25,16777215,4894419e,1296274107608278528,0
1204.863,军阀混战,1,25,16777215,4894419e,1296272968905036288,0
1184.626,我的扫雷已经一天没有响应了,1,25,16777215,4894419e,1296272620442126848,0
1071.026,谁说朝廷无力,1,25,16777215,4894419e,1296271493860523520,0
2417.086,哈哈哈哈,1,25,16777215,ab47a910,1296266832604634880,0
2035.835,奥楚蔑洛夫,1,25,16777215,c3ff4823,1296265477735099392,0
1873.125,定叫他有来无回,1,25,16777215,c3ff4823,1296263729716934144,0
1507.466,哈哈哈哈,1,25,16777215,ab47a910,1296259107518917120,0
947.728,什么是单挑王啊,1,25,16777215,c3ff4823,1296255312328102144,0
937.147,一部剧第一集就把力气用完了,1,25,16777215,c3ff4823,1296255130085168640,0
459.835,刘焉这会很弱，因为丈八蛇矛还没被张飞让人造出来,1,25,16777215,c3ff4823,1296250845695988224,0
1115.399,刘备:举办一个50 举办两个一北！,1,25,16777215,c381bf11,1296243751156715264,0
1644.137,开局两个SSR,1,25,16777215,3530b8aa,1296232314271285248,0
275.059,你放屁,1,25,16777215,86b41241,1296231354899379968,0
193.019,我记得果宝特攻也有一个三国演义版,1,25,11890,86b41241,1296230605805571840,0
85.659,乒乒乓乓与敌人较量，锅碗瓢盆都失去方向，刷牙洗脸喝汽水都打胜仗,1,25,11890,86b41241,1296229620748052224,0
73.199,嘿吼嘿哈，功夫练得响当当，嘿吼嘿哈，我们最爱疯狂幻想嘿吼嘿哈果宝机甲归位,1,25,11890,86b41241,1296229353528536320,0
1445.94,二爷是忠于汉朝,1,25,16777215,1c687d5e,1296228037985257216,0
1689.915,传奇铁匠铺打造三把神兵,1,25,16777215,f6a57b4e,1296224495165519616,0
1499.079,俺也一样,1,25,16777215,6196f3f7,1296218135434934016,0
1502.317,俺也一样,1,25,41194,dea6e113,1296214017903566592,0
934.554,一龙分二虎,1,25,16777215,344a3061,1296164832961295104,0
1921.709,我相信张角是真的看不下去没有希望才带领众人造反的，因为他真的不会造反哇,1,25,16777215,336024b4,1296152904595646208,0
1401.923,古代啥也没有，信誉比什么都贵重。,1,25,16777215,336024b4,1296147980726299648,0
879.099,所谓不打不相识,1,25,16777215,6b9baf17,1296113744728072704,0
1315.655,重振雄风,1,25,16777215,1cdbed4f,1295994553429782016,0
2652.0,冷淡熊你听听原唱,1,25,16777215,cc3adea9,1295949027304694016,0
2631.0,“都邮”被框起来了,1,25,16777215,cc3adea9,1295948720264965632,0
471.913,废史立牧,1,25,16777215,c5b0e4ea,1295941225832167168,0
390.233,那个什么义的，杀我,1,25,16777215,c5b0e4ea,1295940494496606720,0
269.642,与此同时，罗马正在五贤帝时期，达到各种程度上的巅峰,5,25,15138834,da37cb64,1295939706554782464,0
2018.663,最窝心的督邮 就为了被张飞揍一顿,5,25,16777215,90d28890,1295929995591578112,0
1511.824,张飞：你要不要看看你在说什么,1,25,16777215,b57708d7,1295921484920989184,0
1317.35,没错，就是我,1,25,16777215,b57708d7,1295919723439388928,0
1249.254,笑死了,1,25,16777215,b57708d7,1295919080528108288,0
2308.797,那不是硕自己是贼吗,1,25,16777215,91272585,1295916615795523072,0
774.075,俺颇有家资,1,25,16777215,b57708d7,1295915040213537792,0
383.078,那个什么义，杀我一下,1,25,16777215,b57708d7,1295911565668934400,0
2134.149,这剧衣服怎么比现在的剧衣服还好看，以前是真用心啊。,1,25,16777215,d05aa5de,1295901657204648704,0
841.004,二爷:好的，就是豆粉，绿豆3文一斤，豆粉10文,1,25,16777215,aa8633ba,1295901062703649792,0
2107.989,刘皇叔演员找得真好，有帝王之气。,1,25,16777215,d05aa5de,1295901051790368768,0
2104.948,衣服花纹好看。,1,25,16777215,d05aa5de,1295900873943403520,0
454.226,梦开始的地方,1,25,16777215,204c2372,1295896987090496000,0
1430.797,你俩都是碳，燃料,1,25,16777215,82428a7e,1295895280168119552,0
2394.85,记住这句不可鲁莽,1,25,16777215,ae9698c5,1295865377037112064,0
822.952,关羽：哎呦不错哎，以后靠你磨豆浆了,1,25,16777215,ec8b5b87,1295862134797784576,0
789.502,中国的内卷自东汉开始，三个神人只能去摆摊,1,25,16777215,ec8b5b87,1295861600745562880,0
1676.093,张飞是真大户啊,1,25,16777215,76915be9,1295855011074424576,0
1742.019,刘备的剑法是传世的，其实刘备的武力值很高,5,25,15772458,4b3d7b2f,1295854177255250688,0
62.711,鸡皮疙瘩起来了,1,25,16777215,6289cedc,1295852562213685504,0
1434.029,开局SSR,1,25,52480,44c33929,1295850766749548288,0
1381.693,我刘皇叔打钱！！！,1,25,52480,44c33929,1295850327689793024,0
1358.372,《正是在下》,1,25,52480,44c33929,1295849570257254400,0
1338.767,《48》,1,25,52480,44c33929,1295849405697523712,0
1259.069,《有一人》,1,25,52480,44c33929,1295848737184493824,0
1023.261,明天卖豆芽,1,25,52480,44c33929,1295846758999719168,0
614.076,关二爷的眼神有种逗小朋友的感觉？,1,25,16777215,76915be9,1295843080192341760,0
409.308,好！！！！！！！！,5,25,15772458,4b3d7b2f,1295843029953223936,0
594.954,小二长得挺好看的耶,1,25,16777215,76915be9,1295842585616642560,0
13.193,再来一遍,1,25,16777215,44c33929,1295838277311404288,0
102.739,这个出场方式好哎,1,25,16777215,76915be9,1295836768083464448,0
1471.208,我做大哥,1,25,16777215,dcd33651,1295825189749160448,0
38.16,这应该是火烧赤壁。,1,25,41194,909ad1b6,1295822938028928000,0
38.16,QAQ画质感人,1,25,16707842,909ad1b6,1295822004972390400,0
441.237,满脑子东汉灵帝设立专门研究文学艺术的鸿都门学,1,25,16777215,94bdfeb1,1295820035109417472,0
1255.976,发动被动：大哭,1,25,16777215,285ea624,1295819793819265792,0
775.839,憨憨阿飞,1,25,16777215,dcd33651,1295819516667982336,0
2460.943,张飞发动咆哮,1,25,16777215,db4ef52f,1295816296843676160,0
1258.603,穿上草鞋，飞一般的感觉,1,25,16777215,b0db5c0f,1295812253198745088,0
1067.144,俺也一样,1,25,16777215,b0db5c0f,1295810639650182656,0
1428.686,技术入股,5,25,16777215,2ab9b400,1295800251147775232,0
2592.495,《水许转》,1,25,16777215,8b60f04e,1295793482287311104,0
201.596,备备加油,1,25,16777215,9a5cf1b9,1295787768689278720,0
1773.499,江东广袤之地，必大有作为,1,25,13369971,6bba3bb8,1295783201436131328,0
1392.597,俺老飞有钱,1,25,13369971,6bba3bb8,1295779572390109440,0
1378.589,自主创业,1,25,13369971,6bba3bb8,1295779454446311680,0
1351.651,俺,1,25,16777215,6bba3bb8,1295779229581157120,0
1688.379,刘焉:丈八放那！,1,25,16707842,962b1a56,1295765439850633216,0
1586.119,梦开始的地方,1,25,16777215,813140b6,1295764879726124032,0
2155.456,属于是自古以来了,1,25,16777215,63179ad8,1295763037051121408,0
1424.379,公若不弃，羽愿拜为义父（狗头）,1,25,16777215,962b1a56,1295762174660183808,0
1389.399,吾家巨资万贯！,1,25,16777215,962b1a56,1295761473632592384,0
1317.959,因为我的仁德只能给牌,1,25,16777215,962b1a56,1295760707794893824,0
1739.116,燃起来了，我要报国！,5,25,16777215,ed02f89,1295760370891602944,0
1736.039,太特么帅了卧槽！！！,1,25,16777215,472822ec,1295759441064603904,0
971.367,俺也一样,1,25,16777215,86e21f9d,1295758744172364288,0
1915.494,才三年张角就病死了,1,25,16777215,39f6e0c1,1295758621262691328,0
1618.194,有一说一，真的很感动,1,25,16777215,472822ec,1295757660104452096,0
1455.216,这俩确实是真金,1,25,16777215,472822ec,1295755898488389888,0
244.773,1,1,25,16777215,5627363b,1295743774802134784,0
244.773,1,1,25,16777215,5627363b,1295743689758854144,0
681.194,怨气值+1怨气值+1,1,25,15138834,aa30bfdf,1295732370590384128,0
795.858,张飞这时候14,1,25,16777215,adf49362,1295725495438458368,0
1014.691,鬼畜区冥场面,5,25,16646914,8d25cde1,1295722938020094720,0
917.812,刚看完77-84集 重新过一遍前面的 后面看的伤心,1,25,16777215,4eb7adba,1295722679818893824,0
1505.037,俺也一样,1,25,16777215,21a91da7,1295714911565049344,0
2417.489,哼,1,25,16777215,66b50aeb,1295706853594213632,0
1393.231,天使投资人,1,25,9033215,c6ef1a5a,1295704189841769728,0
1473.212,蝗虫变成金?,1,25,16777215,12be3c9e,1295697121810840576,0
1369.947,不早说,1,25,16777215,12be3c9e,1295695917223456000,0
677.604,镇关西摇头退出直播间,1,25,16777215,94d9f649,1295689872627146496,0
549.735,拳打张关西,1,25,16777215,94d9f649,1295688590789441792,0
1361.201,跪  人,1,25,16777215,82fd94af,1295688397725344512,0
569.773,那你是干什么的,1,25,16777215,1cf8112a,1295682785075397888,0
2064.822,啦啦啦,1,25,16777215,ac831a75,1295682532318321408,0
1615.387,在历史上都非常有名的结拜,1,25,16777215,f56d6773,1295663689399219200,0
1572.118,人家是真心的啊，刘备最后为了关张连江山都不要了,1,25,16777215,f56d6773,1295663208824381440,0
1167.739,与其受制于他人，不如受制于我,1,25,16707842,99a86733,1295663040355812608,0
485.11,威震华夏的武圣关云长具有将红牌当杀的神技……,1,25,16777215,962b1a56,1295657466906172672,0
462.85,刘老板！,1,25,16777215,962b1a56,1295657101489782528,0
597.164,陆树铭老师是山东人,1,25,16777215,f56d6773,1295655950027808256,0
13.527,梦开始的地方,1,25,16777215,f56d6773,1295653540534156032,0
2535.241,二爷：三弟不可鲁莽，不如杀了他,1,25,38979,92511117,1295650835451156224,0
933.838,兔子，骆驼和狮子,1,25,16777215,337bcedb,1295631489861694208,0
360.376,雷公助我,1,25,16777215,d967afb8,1295624916900892160,0
1487.796,颇知,1,25,16777215,a40d3d87,1295621097324487424,0
1378.298,俺颇有佳姿,5,25,14811775,2b39f8c1,1295614260743070464,0
2388.514,出去揍揍,1,25,16707842,1b425c84,1295592790604331776,0
1595.399,关羽：我拜我自己？,1,25,16777215,5407d82a,1295592506691856384,0
1517.568,俺也一样,1,25,8700107,eda26e93,1295591189797614080,0
1924.545,其实某种意义上我们应该支持黄巾军,1,25,16707842,1b425c84,1295588261217037312,0
1788.796,其实某种意义上我们应该支持黄巾军,1,25,16707842,1b425c84,1295587018948082688,0
1788.796,其实某种意义上我们应该支持黄巾军,1,25,16707842,1b425c84,1295586974211784448,0
1788.796,其实某种意义上我们应该支持黄巾军,1,25,16707842,1b425c84,1295586930113116416,0
1597.758,比某江强,1,25,16777215,2d7f68c2,1295575864641227776,0
983.162,能打过也不会要钱,1,25,16777215,adea7049,1295556952918687232,0
1637.797,刘欢老师人中唢呐,1,25,16777215,4da887c3,1295556690145809152,0
611.346,飞飞不在乎这点肉,1,25,16777215,adea7049,1295553234894887168,0
317.274,哈哈哈pd帝,5,25,15138834,e0241919,1295548756468679680,0
515.153,刚刷完一遍 又回来看,1,25,16777215,4da887c3,1295535708995484160,0
1169.687,大丈夫生于天地之间，岂能郁郁久居人下,1,25,16777215,c256f62,1295533893767994368,0
1385.316,白嫖最高级，他出名，其他二人出钱出人还要出力哈哈哈哈哈,1,25,16777215,6787957c,1295533351024893184,0
2583.859,民贵君轻啊,5,25,16707842,5865cd7c,1295528340115048704,0
2575.979,老百姓都舍不得备备,5,25,16707842,5865cd7c,1295528047738533632,0
829.266,上好的豆粉买些吧,5,25,16707842,c256f62,1295516220665606912,0
799.026,上好的豆粉，买些吧,1,25,16777215,c256f62,1295515832776118272,0
2102.649,督邮：哼，没意思,1,25,16777215,5865cd7c,1295513012911901696,0
503.474,上好的草鞋，买些吧,5,25,16707842,c256f62,1295512817180767232,0
486.49,此时一位黑脸欧尼酱路过,5,25,16707842,c256f62,1295512277642196224,0
344.69,苍天已死，黄天当立！,5,25,16707842,c256f62,1295510709140285440,0
1034.79,我们运城的,1,25,16777215,a4bceb7,1295507975880061440,0
2092.567,卢植是我师傅,1,25,16777215,571e91a,1295496944583519232,0
512.011,织席贩履,1,25,16777215,571e91a,1295485408586590208,0
466.82,幽州跑益州,1,25,16777215,571e91a,1295484998904139264,0
259.69,帝王家制衡之术,1,25,16777215,571e91a,1295483258670435072,0
1475.771,谁说老张没文化，这句不就说的很好吗,1,25,16777215,16119a1b,1295478387246292736,0
471.151,我也觉得这皇帝长得像西游记唐僧、,1,25,16777215,c0092beb,1295469857852453888,0
1297.379, 刘备：俺们祖上一直等着这机会呢,1,25,16777215,3db50493,1295432733807586560,0
1178.207,张飞听不懂，但关羽能听懂，关羽这时候就在读书了，后面结义的时候，文邹邹的,1,25,16777215,3db50493,1295431180153440768,0
1140.955,听他们一顿畅聊，刘皇叔已经想好该怎么忽悠了,1,25,16777215,3db50493,1295430767232598528,0
936.823,刘皇叔一辈子，所有的力气全用在这了,1,25,16777215,3db50493,1295428990005207552,0
777.091,这仨人就老张过最好，一个卖枣，一个卖草鞋的，就老张卖猪肉，还不在乎,1,25,16777215,3db50493,1295427754287809536,0
57.678,谁说没有特效的？的卢不是特效？（滑稽）,1,25,16777215,3db50493,1295422087011535872,0
2178.021,刘备。在下豹子头零充,1,25,16777215,84dec012,1295368626597179392,0
826.581,力学:东汉不归我管,1,25,16777215,9d38d92b,1295283837483854592,0
289.498,谁特么说的O泡时间笑死我了,1,25,16777215,9d38d92b,1295277841986027776,0
879.931,都不劝架的吗？,1,25,16777215,ba831966,1295256453099460608,0
588.262,不就是块石头吗，看我用牛牛给它推回去,1,25,16777215,3f5b6c0d,1295231867582387968,0
1436.133,都是喇叭裤么,1,25,16777215,69e7892d,1295196356029430528,0
1172.869,今天下英雄为使君恐操尔,1,25,16777215,f54228d3,1295181715660368640,0
1133.998,宝备：我要哭了，都让让,1,25,16777215,d1973a1c,1295171098266503936,0
1612.329,拜的是社稷,1,25,16777215,29dd432,1295168778144997888,0
1883.095,翻脸不认人,1,25,16777215,2ff1c323,1295167301708075520,0
2697.649,这曲儿太高级了,1,25,16777215,cd3a2aee,1295162966123127296,0
2071.0,全村都是汉室宗亲,1,25,16777215,cc3adea9,1295160296977069312,0
1918.0,苍天已死,1,25,16777215,cc3adea9,1295159006440422912,0
1778.0,这队乡勇可是打赢地方黄巾军的，战斗力不算低,1,25,16777215,cc3adea9,1295157718864423680,0
1722.0,忠义之人多了去了，二爷的厉害在于他战功卓绝,1,25,16777215,cc3adea9,1295157249680986880,0
1534.0,不流泪不行，说不下去了,1,25,16777215,cc3adea9,1295155672564311296,0
1503.0,俺也一样,1,25,16777215,cc3adea9,1295155406444037632,0
1434.0,五分钟人财两得,1,25,16777215,cc3adea9,1295154826438559232,0
1407.0,有钱人都是说一不二，反正钱还有,1,25,16777215,cc3adea9,1295154605189036544,0
1360.0,他家穷个屁，是普通人家水平,1,25,16777215,cc3adea9,1295154203307818240,0
1301.0,刘备：是我买的热搜,1,25,16777215,cc3adea9,1295153716097691392,0
1276.0,无中生友,1,25,16777215,cc3adea9,1295153507624021760,0
1225.0,二爷三爷怎么会想到小集市遇到个国家级忽悠选手，怎受得了,1,25,16777215,cc3adea9,1295153086087561728,0
453.537,?,1,25,16777215,ca6502ec,1295152559107019776,0
1155.0,刘备也有八尺,1,25,16777215,cc3adea9,1295152488089088000,0
1114.0,梁山那个2333,1,25,16777215,cc3adea9,1295152147377455360,0
1099.0,这特么自报案底,1,25,16777215,cc3adea9,1295152022580108800,0
1076.0,果然是社牛先发话,1,25,16777215,cc3adea9,1295151829776275968,0
1042.0,原文张飞家是小地主,1,25,16777215,cc3adea9,1295151537147949056,0
1015.276,刘备剑术很强，可与马超相提并论,1,25,16777215,744d3af6,1295150867729016064,0
952.0,卧蚕这是物理分开的呀,1,25,16777215,cc3adea9,1295150795527831040,0
849.0,？？什么虎狼之词,1,25,16777215,cc3adea9,1295149922382978816,0
