time,text,mode,size,color,user
1024.83000,《萨达姆做好了战斗准备》,1,25,16777215,753ed2b3
782.21800,鳌拜献刀,1,25,16777215,753ed2b3
228.67000,《白虎节堂》,1,25,16777215,753ed2b3
2487.77600,太惨了,1,25,16777215,b1ffafd8
936.51100,绝影,1,25,16777215,7e0dbfbc
1034.59800,《梦的解析》,1,25,16777215,8717d41f
652.95000,曹操的度量真可以学学,1,25,16777215,71011d51
1574.41900,陈宫要是不跟吕布，前途大好,1,25,16777215,34130797
598.83400,杨志：我熟,1,25,16777215,cd602cc5
1975.39900,陈宫：原始股就在眼前,1,25,16777215,fd618ed2
241.28800,孟德此去刺杀，如果成了多半不能活着回来,1,25,16777215,34130797
1903.34600,俺颇有家资,5,25,16777215,c8ad2cb7
1638.80100,商人不许穿绫罗绸缎，曹老板暴露了,1,25,16777215,94ba83f3
935.39800,羸弱,1,25,16777215,f63a885
1639.24200,这bgm好像魔戒啊救命,5,25,16777215,c8ad2cb7
1523.10200,To be or not to be ,5,25,16777215,c8ad2cb7
1505.80900,我们东厂需要你这样的人才,5,25,16777215,c8ad2cb7
1417.12800,dd,1,25,16777215,a5ad243
1082.71600,快下手啊！,1,25,16777215,b65f3615
491.37200,你看这些大臣就是逊啦,5,25,16777215,c8ad2cb7
393.93000,在等天雷击杀他,5,25,16777215,c8ad2cb7
385.98000,我想到高兴的事情,5,25,16777215,c8ad2cb7
295.69700,别人发动技能都是大笑，你咋还哭上了呢,5,25,16777215,c8ad2cb7
1341.85500,张光北演的吕布好帅呀，不仅如此，吕布也是我的偶像之一,1,25,16777215,9898a657
2196.78000,神特喵刀绞,1,25,15138834,26665a0a
2074.31800,好兄弟,1,25,16777215,26665a0a
2316.05700,不磨刀少人容易破伤风,1,25,16777215,9126b249
1102.79600,秒跪,1,25,16777215,26665a0a
1456.95000,来了来了曹公公,1,25,16777215,1c6e6f1
1924.67600,夏侯惇；我我我,1,25,16777215,69f70740
1864.37100,夏侯惇！！！,1,25,16777215,69f70740
730.05300,小凤仙,1,25,16777215,e0633429
752.34100,因为群臣实在没办法，而孟德唯一表态，只好一试，一把刀而已,1,25,16777215,b96aff79
2036.56700,杀陈宫太不应该了,1,25,16777215,dd5c5238
2561.91700,曹老板上来把人嘎嘎一顿乱杀，换谁也顶不住啊,1,25,16777215,d832ffa6
1133.73500,吕布：嗯？刀鞘怎么在你手上？你果然是来献刀的,5,25,16765698,756f27ca
442.87700,以报皇后之仇,1,25,16707842,630c2dce
336.59700,那个馒头是生日蛋糕吗,1,25,16707842,630c2dce
937.47300,把你的赤兔给他,1,25,16777215,a43c31b1
443.36400,你也有计？,1,25,16777215,a43c31b1
1442.98800,家乡话都给吓出来了。,1,25,16777215,3a156080
1320.22200,是你，你会跑还是回去回复,1,25,16777215,5a2c9f79
1114.05900,看头上的汗的,1,25,16777215,5a2c9f79
992.16900,也有可能董卓是后来世家写的这么坏的，毕竟最后胜出的世家门阀,1,25,16777215,5a2c9f79
763.26800,七宝刀别名破军,1,25,16777215,1f02e618
2066.51900,别去了  去别的地方吧,1,25,16777215,9ce11054
2057.28800,别去啊,1,25,16777215,9ce11054
1066.36700,特种兵穿越至三国,1,25,16777215,86984350
1120.89300,曹老板果然不高啊(狗头保命),5,25,41194,3c2079f8
634.25000,曹贼诈刺 赚我宝刀 狗贼 纳命来！！！！！~,1,25,16777215,78c7668a
1034.84500,为啥不能是黄冈考题,1,25,16777215,9c5bb5ec
895.53700,虾米？女眷能让你碰见,1,25,16777215,9c5bb5ec
652.68600,求腮红色号,1,25,16777215,9c5bb5ec
2259.72000,半夜杀猪正常人都会怀疑的吧,1,25,16777215,903c33cf
1847.60000,匡扶汉室，密码正确,1,25,16777215,903c33cf
1389.75200,长髯者是曹贼,1,25,16777215,2df8ca8f
2463.87900,太初生了,1,25,16777215,462ee05b
1785.18000,曹操:难不成他对我有别的意思？？？！！！！,1,25,16777215,3ed66853
1336.86800,吕布:恩公夙愿未成，布代之。,1,25,16777215,3ed66853
1106.70800,要说董卓没有起疑心，我是完全不相信的。,1,25,16777215,3ed66853
872.02900,曹老板这一波要真成了，就是大汉第一忠臣,1,25,16777215,3ed66853
2365.90700,666,1,25,16777215,9b96d1a0
1058.53600,跟我一样一看书就打瞌睡,1,25,16777215,c82a7e0d
434.83600,这说明董卓真的太过分了，朝臣没有一个向着他的,1,25,16777215,3ed66853
553.26100,只是我可以写的更好看更新更厉害更为慷慨激昂,1,25,16777215,90dc25ac
623.94700,老板：我笑点滴,1,25,16777215,400a8bcb
1417.38400,小孩：我只是小，不是瞎，更不是傻,1,25,16777215,fd618ed2
1385.29800,快把胡子刮了,1,25,16777215,fd618ed2
1327.78300,董卓：当我这里是开马场的吗！,1,25,16777215,fd618ed2
1171.11100,王允：你小子不是投敌了吧，怎么去刺杀刀没了，还得了匹马,1,25,16777215,fd618ed2
1132.96700,吕布：原来有套啊…那你怎么拔,1,25,16777215,fd618ed2
1082.45000,八戒串戏了,1,25,16777215,fd618ed2
1070.67400,曹操：吵死了,1,25,16777215,fd618ed2
1008.12500,“我是不是打不过他”,1,25,16777215,fd618ed2
980.56200,曹老板：灌醉你,1,25,16777215,fd618ed2
957.35200,董卓这时候看着倒是真的挺面善,1,25,16777215,fd618ed2
851.79400,老板不讨人喜欢，打工人摸鱼去了,1,25,16777215,fd618ed2
815.61300,李儒：你怎么不带刀？是不是有诈,1,25,16777215,fd618ed2
1079.06200,曹操：这特喵怎么这么巧，该不会刺杀的事泄露了？,1,25,16777215,dd97320c
736.33800,你早就投了？那王允吃饭还敢请你,1,25,16777215,fd618ed2
633.68200,跟屁虫楚云飞,1,25,16777215,fd618ed2
382.83200,丞相何故发笑,1,25,16777215,937a05ee
377.51200,司徒：吓死了 以为你小子投董卓了,1,25,16777215,fd618ed2
2048.48700,陈公不投吕布 至少混个司徒,1,25,16777215,9717b106
972.15600,甘肃的好马就是多,1,25,16777215,b97a8f9c
1778.03600,我要用你放个大,1,25,16777215,d3aacf31
1807.31800,丞相杀了丞相,1,25,16777215,7729f9cd
728.70500,吕布：我来啦,1,25,16777215,dfc01c9
2231.54700,别人就是对曹操好才要现杀的,1,25,16777215,82f094e8
470.09900,曹操算大汉忠臣的笑死了，什么没立帝就是大汉忠臣了，动点脑子,1,25,16777215,f5ea215d
1458.06600,季检察官,1,25,16777215,d33144f4
2403.97300,哎，真难受,1,25,16777215,44c00477
1674.55600,皇甫军校毕业的,1,25,16777215,bf15cc50
2477.18000,曹操:刚才是五杀，这回我要超神,1,25,16777215,95d15629
2471.26000,曹操:I'm short of a super god,1,25,16777215,95d15629
1851.49600,宫愿拜为义父,1,25,16777215,127b7f27
2293.55600,00后真社达啊 这么多洗曹操的,1,25,16777215,6f112381
2378.47300,宁教我负天下人，不叫天下人负我,1,25,16777215,fa598003
2249.05600,送人洞房,1,25,16777215,f230a85
1783.15100,可爱捏,1,25,16777215,f230a85
1761.58500,铁暗恋,1,25,16777215,f230a85
892.72800,早知道穿黄裤子出门了,1,25,16777215,f230a85
725.90100,《屈身事卓》,1,25,16777215,f230a85
1837.27400,弹幕呢,1,25,16777215,faaea21e
321.88000,红包退回来！,1,25,16777215,f230a85
1496.21000,fgo,1,25,16777215,d0b099e6
1140.27200,hhhh,1,25,16777215,c787e6af
265.19100,过生日真的有人吃不起蛋糕吗,1,25,16777215,1023ffd9
2437.27900,揪心啊,1,25,16777215,89a04110
2538.04500,陈宫一辈子毁了,1,25,16777215,ad10b574
2482.32200,可怜陈宫看错了人,1,25,16777215,ad10b574
1057.59700,你别过来，我梦中好杀人,1,25,16777215,ad10b574
1797.48900,无限反转,1,25,16777215,5f8e138a
1771.26000,只要你愿加入东厂,1,25,16777215,214f88c6
25.25700,来看热血老板,1,25,16777215,736af7f3
1888.65000,一窝端了吧dog,1,25,16777215,9126f276
2369.51800,猪：谁来为我发声,1,25,16777215,da848fe9
2047.33200,宫飘零半生恨未逢明主,1,25,16777215,da848fe9
1818.07600,文若：记住你说的话,1,25,16777215,9dd80133
1572.47900,走流程,1,25,16777215,da848fe9
1416.80400,这都让他混过去了？,1,25,16777215,da848fe9
1062.74400,《内科学》,1,25,16777215,826bfc6b
2554.33500,没关系 陈公还可以回去,1,25,16777215,801a1e49
1116.45200,，好刀,1,25,16777215,1c6cf374
1116.45200,但凡动作再快一点就噶了,1,25,16777215,1c6cf374
1116.45200,牛啊牛啊,1,25,16777215,1c6cf374
266.41700,我也想吃这个桃子,1,25,16777215,1c6cf374
2653.82300,曹操纯畜生,1,25,16777215,97060080
1494.37800,曹公公,1,25,16777215,b9a2167f
761.85600,司徒の保险柜,1,25,16777215,b9a2167f
390.96900,《．你你＞，,1,25,16777215,751d49cf
193.90100,貂蝉怎么还没有出现啊啊啊啊啊啊啊啊：,1,25,16777215,751d49cf
2309.73600,有疑虑正常，就是果断的过分了,1,25,16777215,da5a9f84
2559.26600,这时候不提三观了nt,1,25,16777215,470d7ed1
1064.57600,后面那个是？,1,25,16777215,54b4e766
2205.54900,论把话说明的重要性,1,25,16777215,6580d91e
1228.06100,我马都送了你才说,1,25,16777215,801a1e49
759.65500,董卓配碰瓷孟德？,1,25,16777215,5e9fe631
1065.21100,无事献殷勤，非奸即盗,1,25,16777215,96bebe1c
1483.74300,客商在衙门会这么猛嘛,1,25,16777215,bc0629d0
2515.43600,宁教我负天下人，不教天下人负我,5,25,41194,20e41ded
2464.44400,心疼,1,25,16777215,20e41ded
2382.32500,眼睛红了,1,25,16777215,20e41ded
2244.76500,先捆住再杀,1,25,16777215,20e41ded
757.38300,还有自动门,1,25,16777215,47012ef
1581.49000,可爱,1,25,16777215,20e41ded
209.20200,6,1,25,16777215,1638d1f8
285.97400,丝涂滑蛋 哈哈,1,25,15138834,6b1272d9
297.47100,丝涂滑蛋 哈哈,1,25,15138834,6b1272d9
293.15700,丝涂滑蛋 哈哈,1,25,15138834,6b1272d9
776.59600,穿刺+10,1,25,16777215,6580d91e
2368.33700,其实应该再想想的，人家如果真要杀他的话磨刀不可能让他听见,1,25,16777215,7df3de8c
2300.60400,老 伯 献 刀,1,25,16777215,7df3de8c
1943.65500,必有人想ying,1,25,16777215,7df3de8c
35.14200,老刘呢,1,25,16777215,2b62d3a5
2081.49900,吕：我与汝父香蕉，不假,1,25,16777215,296584c3
1445.08000,我是玉皇大帝的女婿！,1,25,16777215,85e79e04
2046.36500,后面就不忍心看了,1,25,16777215,e72f4a1e
2383.84800,疑心病犯得挺离谱,1,25,16777215,62b05ec0
2182.54200,曹操确实跑得快，中牟离长安可不近,1,25,16777215,62b05ec0
1856.91400,这是极为先进的解锁技术结合声音图像关键词指纹等识别技术,1,25,16777215,62b05ec0
2553.59000,还是书上全！陈宫晚上没有杀他,1,25,16777215,8b89f30a
1510.36800,先阉了再说,1,25,16777215,62b05ec0
2362.70500,这里陈宫没有走！是说误杀！！！主要是后面连老头都杀了！就分手了,1,25,16777215,8b89f30a
2322.86000,真狠,1,25,16777215,8b89f30a
1263.66500,马：谁说我没刀值钱,1,25,16777215,62b05ec0
2043.13700,主要曹操怀疑太多连,1,25,16777215,8b89f30a
2018.47600,曹操也差点死在张辽手里！也是陈宫计策,1,25,16777215,8b89f30a
1173.37400,马：我值了,1,25,16777215,62b05ec0
1001.86000,川宝从入门到入狱,1,25,16777215,62b05ec0
992.72400,下毒更容易,1,25,16777215,62b05ec0
890.58000,妖怪哪里逃,1,25,16777215,62b05ec0
1540.52300,我记得陈宫连老婆和孩子都杀了还是抛弃了，记不住了,1,25,16777215,8b89f30a
1415.70200,2333,1,25,16777215,8b89f30a
1337.02500,身边全是25载,1,25,16777215,8b89f30a
1283.33900,没有软肋就是好啊,1,25,16777215,8b89f30a
1281.63800,没有后顾之忧啊！,1,25,16777215,8b89f30a
407.17000,怎么说操也是实际行动派,1,25,16777215,62b05ec0
1102.60800,太厉害了，这时候还能思维敏捷,1,25,16777215,8b89f30a
1026.91300,曹操武力没有董卓高,1,25,16777215,8b89f30a
616.71600,为啥我也笑了！曹操笑会感染？？？,1,25,16777215,8b89f30a
509.20600,鬼屋吗？,1,25,16777215,8b89f30a
443.23800,结果失败跑了,1,25,16777215,8b89f30a
2480.44000,斩草不除根,1,25,16777215,27a1055d
1873.17500,陈宫是典型的忠于皇室终于正统,1,25,16777215,7fbe7863
2125.09500,张飞不是散尽家财支援大哥了么，房子肯定卖了,1,25,16777215,27a1055d
1369.61600,李儒真的是思维敏捷思考全面大局意识强。。可惜跟错了人,1,25,16777215,7fbe7863
118.26600,董卓并没有完全掌控朝政，不彻底所以失败了，曹操吸取了他的教训成功了,1,25,16777215,c74b2b3f
2042.16200,以陈宫的性子就是跟了曹操最后也得和荀彧一个下场。,1,25,16777215,b4a704f4
494.87100,小样 还有密室,1,25,16777215,b0e7e8f4
1093.42700,这破刀，不该有鞘。,1,25,16777215,b4a704f4
1673.89500,《皇甫操》,1,25,16777215,e04173f6
475.07100,吾得一夜光手表,5,25,38979,324c8579
2159.86000,怎么还有马克杯,1,25,38979,c81d7b0f
997.03600,《论辩证唯物主义与历史唯物主义》,5,25,16777215,c81d7b0f
436.94800,《不才》,1,25,16777215,3360065f
423.94900,阳光开朗大孟德,1,25,16777215,3360065f
1497.28200,曹公公,1,25,16777215,ac3cefb
603.40000,原来是想要我的刀,1,25,16777215,896bb5a5
2512.10000,宁教我负天下人，也不要天下人负我,1,25,16646914,72d2d02
2259.18000,既有下人，为何亲自去买酒,1,25,16777215,18f35380
1007.40800,董卓也在看书,1,25,16777215,18f35380
1240.44700,吕布不是匹夫,1,25,16777215,f998dffd
1058.39100,用满性药啊,1,25,16777215,f998dffd
885.17800,要快,1,25,16777215,f998dffd
1173.33600,准备开溜,1,25,16777215,dc1a2a6b
369.17700,丞相何故发笑,1,25,16777215,ccc336c6
2108.12800,宁教我负天下人，休教天下人负我,5,25,16646914,756e4740
1369.31600,金角大王画的,5,25,15772458,8ce64b55
1410.94100,爷爷：你还是下马吧,5,25,38979,53284281
1079.20200,长按为孟德助力,1,25,16777215,f0aeb7ea
1100.49900,吓死我了好紧张,1,25,16777215,53a05918
285.56100,王司徒招这么多人不怕泄密嘛,1,25,16777215,bc0629d0
2555.65600,真实历史里面，是陈宫在曹营不得重用，趁着曹操出征在兖州发动了叛乱,1,25,16777215,e71ed14e
1520.78000,不是，这个声音怎么这么像八姨姥爷？,1,25,16777215,297fc1f5
2503.94300,彻底黑化,1,25,16777215,d91dcae3
1055.40300,曹操：某在此弑候,5,25,6830715,5b2487dd
1047.54100,你要是直接刺过去多好,1,25,16777215,5b2487dd
358.63100,曹操：看我为诸位解忧,5,25,6830715,5b2487dd
651.62900,孟德斯鸠笑死,1,25,16777215,967ba50f
1550.10600,机智,1,25,16777215,18fac6
1239.44300,弹幕,1,25,16777215,18fac6
1021.62700,曹怂,1,25,16777215,66f7d5de
2048.28800,草草的衣服都好花哨，不愧是爱美的小娘子捏~,1,25,16777215,96526ff1
773.74100,骗刀一把,1,25,16777215,96526ff1
402.46900,可爱捏,1,25,16777215,96526ff1
2401.43400,看见这个笑我真的好心痛啊,1,25,16777215,9065e5a0
1880.45900,他，会魔法吗，转瞬之间空手解镣铐,1,25,16777215,25ce50e5
848.80800,可惜了董卓是真勇猛啊,1,25,16777215,d5279961
2429.81800,哇，心里真的难受,1,25,16777215,7da691be
2561.62200,陈宫为啥不跟刘备,1,25,16777215,31399325
303.42300,鲍老师好演技 好眼神,1,25,16777215,cf79c323
2430.14200,天太黑没看到血,1,25,16777215,81ef1089
385.48100,《丞相为何发笑》,1,25,15138834,8d529d4d
1492.57600,曹督主,1,25,16777215,955fdbe9
977.37700,曹老板还是聪明以这个为借口把吕布支走了,1,25,16777215,54017daf
1091.26000,这睡眠爱了,1,25,16777215,df92b152
2058.88000,全死了,1,25,16777215,574945f8
2036.35300,结拜,1,25,16777215,574945f8
1784.20200,东厂需要你这样的人,1,25,16777215,59cb372e
1443.43900,小孩：提前兴复汉室,1,25,16777215,31399325
883.63700,草木皆兵,1,25,16777215,2efb92fb
2293.00900,他误杀吕伯奢一家不是错，错的是明知是错还要杀吕伯奢,1,25,16777215,27bce814
2380.47900,这边有听见束而杀之才动的手,1,25,16777215,faa585ae
1767.83900,那就是曹正淳演员自己的声音,1,25,16777215,3cd3739
1714.31900,曹正淳曹公公你俩都是姓曹都是自己人,1,25,16777215,3cd3739
2320.21100,？SOS,1,25,16777215,cadb2f4e
1446.47100,白得一匹马,1,25,16777215,910fd6c1
782.18800,和诸葛当时祈禳有点像啊。,1,25,16777215,da5d4916
1784.67800,我是来看你释放答辩的,5,25,15138834,e308d12b
2461.07400,吕伯奢：董卓竟是我自己,1,25,15138834,b2101769
2333.17300,猪：谢曹丞相救命之恩,1,25,16777215,b2101769
1165.41900,慌,1,25,16777215,3a3b3d7f
2402.31700,老伯伯.......心里好难受，多好的老伯伯啊,5,25,52480,cab9eea0
358.77200,小卡的笑声,1,25,16777215,3e707634
377.53000,哈哈哈哈哈哈哈,1,25,16777215,1e97f380
2104.43600,阿满有我良计！,5,25,15138834,d158efb8
371.60100,好可爱啊演的,1,25,16777215,8be096d6
2239.65500,能不能说一声不客气别买了,1,25,16777215,4ceefc9
2063.35700,因为在陈宫眼里曹老板人品负一百，吕布59，虽然都没及格，但至少选个正数,1,25,16777215,4ceefc9
1742.37500,要么说东汉要完，这种人品才干没人脉也只能当县令,1,25,16777215,4ceefc9
1330.38400,别着急  吕布还要害你呢,1,25,16777215,9ce42919
2265.33000,是大早上,1,25,16777215,43a34794
2041.61600,陈宫这个人有些悲剧,1,25,16777215,782a9b76
377.21100,座中泣下谁最多？司徒王允青衫湿。,1,25,16777215,8f6e8395
2228.27100,看着难受 多好的老头儿,1,25,16777215,255cbce4
1925.50600,这话跟隔壁刘备一个模板哈哈哈哈,1,25,16707842,a0cc08d7
1963.76500,陈宫在演义里把曹老板打得直哭爹,1,25,16777215,45d9a63c
2455.99100,刘备不会多疑杀人,1,25,16707842,34f6d9f9
775.17500,连环计的思路就是从这来的？,5,25,15138834,556bb146
2293.47000,成大事必须多疑,1,25,16777215,63db7779
2418.78500,唉！,1,25,16777215,4231df9e
1889.99700,我们是不得见的街坊,5,25,41194,369f39a2
1164.39900,吕布太帅了啊,1,25,16777215,8e87dc31
201.19600,孟德你这鸟人!,1,25,16777215,72fa8151
1554.43800,曹老板的小眼神哈哈哈哈哈哈哈哈哈哈哈哈哈,5,25,52480,cab9eea0
1423.44600,小兵发现异常,5,25,52480,cab9eea0
1373.26200,名 场 面,5,25,52480,cab9eea0
488.41900,王郎不妙屋,1,25,15138834,cad648d4
387.85600,我笑诸葛亮无谋周瑜少智！,1,25,16777215,b2e58cd9
1156.35300,曹老板太稳了，这种情况下反应还那么快,5,25,52480,cab9eea0
995.88400,《日语N2语法与单词讲解》,5,25,52480,cab9eea0
974.57000,直接鸩杀不就行了吗,5,25,52480,cab9eea0
920.59300,他们的眼睛怎么都会发光的啊！！！太有神了,5,25,52480,cab9eea0
423.47300,草哈哈哈哈哈哈哈哈你们禁止迫害曹老板,5,25,52480,cab9eea0
305.31400,曹老板：我早已看透一切,5,25,52480,cab9eea0
2371.84600,为啥要动手啊，为啥不跑啊人家要是真要教官抓你，你在杀人浪费了这时间也跑不了,1,25,16777215,828136a8
2289.04500,当时要是跑就好了呀，为啥要杀人家,1,25,16777215,828136a8
1501.88900,曹督主,1,25,16777215,188f5886
1701.85700,鬼门关走了一遭，因为鲁莽导致的危机活下来自然也就极端的怕死了,1,25,16777215,c9271ad6
1024.31400,《毛概》,1,25,16777215,a98e3440
2598.63000,后来看着陈宫死，有点不厚道,1,25,16777215,4168934f
2547.20500,陈宫：原来你不是明主！！,1,25,16777215,4168934f
2501.95700,黑化了,1,25,16777215,4168934f
2414.73500,再杀老人伤了陈宫的心,1,25,16777215,4168934f
1608.69000,公台如果能一直跟着曹操，那这会儿曹操的头就能拿来请赏了,1,25,16777215,5df28b80
2284.61100,历史没有人能说清楚，,1,25,16777215,4168934f
980.76400,屠龙少年终成恶龙,1,25,16777215,7c4d6c37
2297.34000,可以跑啊 非要杀人,1,25,16777215,55136395
1370.94000,这画师水平真高,1,25,16777215,fe031ba7
402.28500,你们认错人了，我复姓皇甫。,1,25,16777215,ada186bc
283.12500,还有78人,1,25,16777215,13e90be8
1288.05900,行刺吴懿,1,25,38979,15fc4df1
431.12200,4月5号川航52A看三国的那位朋友可以留个联系方式吗！！！！！！！！！！！？,1,25,38979,cfed363b
2384.34500,黑化了,1,25,16777215,45646e0f
2285.78900,不怪曹老板，你要是在那种警惕的环境下估计也得那样,1,25,16777215,45646e0f
1929.15700,设发丘中郎将，摸金资军,1,25,16777215,45646e0f
2531.55900,6,1,25,16777215,ccd3d4
582.82300,一狱吏足矣,1,25,16777215,8162f014
2285.02800,半夜杀猪，明早就能有新鲜猪肉,1,25,16777215,cd83b24f
2217.86900,这里是吩咐下人杀猪去了吧,1,25,16777215,cd83b24f
1499.71300,曹正淳，哈哈哈,1,25,16777215,d7e7e9f5
2017.62800,看完白门楼在回来看这个……唉,1,25,16777215,cd83b24f
548.06100,屠龙刀在世,1,25,16777215,37b6bbb3
429.87800,我锁你喉,1,25,16777215,37b6bbb3
407.90100,我在哭你在笑,1,25,16777215,37b6bbb3
396.13600,我锁你喉,1,25,16777215,37b6bbb3
312.61300,又来一个加刘备,1,25,16777215,37b6bbb3
2382.24000,宁教我负天下人,1,25,16777215,113eef4c
769.79700,古锭刀＋1,5,25,38979,9d47a667
181.95700,献（ci）刀（sha）,1,25,16777215,20e41ded
560.14800,哥们，又不是真的说是衣带诏……,1,25,16777215,cd83b24f
524.58900,池乃天子所赐衣带诏也,1,25,16777215,cd83b24f
473.82800,这时候的孟德真帅,1,25,16777215,cd83b24f
1002.11200,哈哈哈哈,1,25,16777215,7f0e5f54
1079.49600,哈哈哈哈,1,25,16777215,7f0e5f54
1069.39300,机会来了,1,25,16777215,ab681c59
2358.73500,半夜杀猪？,1,25,16777215,3031a1ea
2041.19400,吕伯奢：你不要过来呀！,1,25,16777215,3031a1ea
2274.74800,半夜杀猪不合理，难道杀人前还磨刀就合理？,1,25,16777215,aa639330
1817.36800,6,1,25,16777215,cff64f6a
965.86700,刀露了,1,25,16777215,cff64f6a
947.22300,让我来换一个说法，你去4s店里挑辆超跑送他,1,25,16777215,6f2058e2
1209.52100,原书吕布根本不知道行刺，是李儒说的,1,25,16777215,f8833eb8
1865.84100,一撸就掉,1,25,16777215,cd6aed77
386.83100,笑那周瑜无谋，诸葛亮少智,1,25,16777215,6420e6e4
1008.91100,【我想刺向你的心脏】,1,25,16777215,2763ac08
919.44200,吕布那是猫眼睛吗 一闪一闪的,1,25,16777215,626366e3
1973.93500,阿瞒的这个项目叙述的比皇叔的实际多了，至少有个短期计划了,1,25,16777215,ebcdf844
1170.36000,设心狠毒非良士，操卓原来一路人。,5,25,16646914,9733dcbb
354.89800,大汉忠臣,1,25,16777215,9733dcbb
1495.58600,老纪哈哈哈哈哈哈哈,1,25,16777215,2afc5b16
908.88700,啊哈哈哈哈哈或,1,25,16777215,ed813c27
842.55000,我感觉曹老板从头到尾都没想篡位致死都是汉臣,1,25,16777215,e337c086
294.98400,哈哈哈哈哈,1,25,16777215,ed813c27
1110.45900,我都觉得害怕,1,25,16777215,356fb8dc
633.01400,难难难，瞒瞒瞒,1,25,16777215,703f6d3a
2059.96500,caooc,1,25,16777215,8c83187e
2025.33200,S级谋士体验卡限期一周请及时续费,1,25,16777215,8c83187e
1865.93500,第一眼看看坐烛台,1,25,41194,c4a03398
1716.95300,原意：ni懂个得儿,1,25,16777215,8c83187e
2513.14800,弹幕别充好人了，曹操从来就不是什么好人,1,25,16777215,7c274433
807.99300,七星刀是不是古锭刀啊,1,25,16777215,1129699
1775.69800,是不是李逵也是陈宫配的音,1,25,16777215,332b43a9
725.57000,6,1,25,16777215,664bf353
752.12800,用别的刀不行吗,1,25,16777215,a4d4b9d0
1024.38000,《野性的呼唤》,1,25,16777215,d90becdc
971.58100,下毒不就OK了,1,25,16777215,d90becdc
82.90000,杨洪基这声音无敌,1,25,16777215,d90becdc
2367.47000,开始没有回头路了,1,25,16777215,3a5e507e
937.23900,曹老板是真矮啊哈哈哈哈,1,25,16777215,3a5e507e
1508.67200,老季，季伯常,1,25,16777215,9050ef91
2336.99600,细节黑毛猪,1,25,16777215,b0eefe1e
2066.96000,解锁隐藏剧情（注：此处将决定后续男主发展）,1,25,14811775,1b96c7e3
1932.85900,袁绍：现在想起我了（陈宫好感+10，袁绍好感-10）,1,25,14811775,1b96c7e3
1859.81400,任务达成：共同出逃,1,25,14811775,1b96c7e3
1856.18700,心动瞬间,1,25,14811775,1b96c7e3
1714.19200,陈宫好感显著提升,1,25,14811775,1b96c7e3
1670.28800,此处某人好感变化,1,25,14811775,1b96c7e3
1554.79000,陈宫好感+10,1,25,14811775,1b96c7e3
1484.02700,解锁新人物：陈宫（可攻略）,1,25,6830715,1b96c7e3
1442.49100,陈宫羁绊+10,1,25,38979,1b96c7e3
1434.40600,孝出强大,1,25,15138834,1b96c7e3
1324.38900,良马+1，宝刀-1，智慧+10，体力-10,1,25,15138834,1b96c7e3
1318.50100,解锁新任务,1,25,15138834,1b96c7e3
1129.46700,额头的汗啊,1,25,16777215,bc5ffcb9
1767.51000,为了留着开宝具,5,25,41194,dc83bc96
1625.49800,历史分明是曹操动世家利益杀边让然后陈宫他们才迎吕布对曹操的,1,25,16777215,fee8fd
914.26900,狸奴,1,25,16777215,fee8fd
1016.68200,你的剑露出来了！阿，孟德啊,1,25,16777215,9e985e9b
1658.89700,此时乾隆连精子都不是,1,25,16707842,b1c99715
1354.79900,这个李儒就是白家二爷啊,1,25,16777215,e6216b1c
1649.06300,前面的，信义一直都在，总会有人的,1,25,16777215,65eeda16
2429.19300,毁了这一家的生活,1,25,16777215,5b066d9f
2519.30000,名台词打卡,1,25,16777215,b2285008
1549.84100,他们两是原声哦,1,25,16777215,2f03ee37
428.38800,要骗武器了,1,25,16777215,2afc5b16
933.43300,吕布:孟德兄我那一匹好马？,5,25,15138834,bf7b39bf
1114.63900,额头上全是汗,1,25,16777215,e35847be
889.46800,来人给曹操换条裤子,1,25,16777215,e35847be
1613.94800,曹操误闯白虎堂,1,25,16777215,2ce566ce
424.77900,曹操心里还是挺敬佩王允的 不然也不会听说王凌是王允侄子就重用他,1,25,16777215,14cb05b7
2478.92800,陈宫:我真服了你这个老6了！你滚一边去吧,1,25,15138834,832f175e
1003.23400,孟德的奇妙冒险那个真是笑死我了,5,25,16777215,59afc5fc
754.15700,董卓：痛 实在是痛,1,25,16777215,a459a1ac
996.45400,看到刀又怎样?难道你看到自己家人带着刀也怕?,5,25,16646914,96cbe3ec
2561.97300,把自己的灵魂卖给了魔鬼。跟叶文洁有的一拼,1,25,16777215,2a1d003
1163.23700,送你好马赶紧跑路自己创业去吧,1,25,15138834,832f175e
1053.35000,所以曹操平时正常过来是要干嘛的？,1,25,16707842,832f175e
1219.64300,O.o,1,25,16777215,70a11885
1108.15600,哈哈哈哈哈哈,1,25,16777215,4a20ddeb
1869.95100,坐到烛台上吗,1,25,16777215,1ff819af
623.11700,哈哈哈哈哈哈,1,25,16777215,4a20ddeb
1488.95500,是你吗老季,1,25,16777215,1ff819af
1448.09500,初恋陈宫登场,1,25,16777215,1ff819af
372.95700,哈哈哈哈哈哈,1,25,16777215,4a20ddeb
1317.90500,董卓：老夫气气,1,25,16777215,1ff819af
1119.57800,冷汗涔涔,1,25,16777215,1ff819af
938.92700,太师大方,1,25,16777215,1ff819af
1653.48500,时也命也,1,25,16777215,eabb3382
2061.35400,吕伯奢：你tm 别来！！,1,25,16777215,4168934f
1970.17200,好，这ppt 我满意、,1,25,16777215,4168934f
